league_id,league_name,year,draft_type,num_teams,scoring_type,roster_size,num_starters,num_bench,ppr_points,keepers,num_rostered_qb,num_rostered_rb,num_rostered_rb_wr,num_rostered_wr,num_rostered_te,num_rostered_d_st,num_rostered_k,num_rostered_be,num_rostered_rb_wr_te,num_rostered_ir,num_rostered_wr_te,num_rostered_dt,num_rostered_de,num_rostered_lb,num_rostered_edr,num_rostered_cb,num_rostered_s,num_rostered_dp,num_rostered_p,num_rostered_hc,num_rostered_op,num_rostered_dl,num_rostered_db
642679,Pork and Beaner,2017,draft,12,head_to_head_points,15,8,7,1,0,1,1,1,1,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
642694,The Great Boonsker,2017,draft,8,head_to_head_points,18,12,6,0,0,1,2,0,3,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
642702,THE LEAGUE,2017,draft,10,head_to_head_points,18,10,8,1,0,1,2,0,3,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642706,Dallas 16-Team PPR 642706,2017,draft,16,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642710,563,2017,draft,10,head_to_head_points,16,9,7,0,1,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642725,Reincarnation of Daddy Fat Sacks,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642734,Philadelphia 642734,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642735,Shenandoah Nights,2017,draft,10,head_to_head_points,16,9,7,1,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642744,Los Angeles 642744,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642771,SAMs Fantasy League,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642784,Hendricks boys beat down league,2017,draft,6,head_to_head_points,16,10,6,1,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
642792,Butte rats,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642794,Sundays Finest,2017,draft,10,head_to_head_points,22,11,11,1,0,2,2,0,3,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642796,Indianapolis 8-Team 642796,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642802,Season 7: Winter Is Here,2017,draft,10,head_to_head_points,16,10,6,0,0,2,2,0,2,1,1,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
642816,Rally League,2017,draft,13,head_to_head_points,15,9,6,0,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642819,Champions Empire SD,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642832,Academy Hill,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642842,Zeta Phi Zeta and Friends,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642844,Carolina 642844,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642845,BDF REDUX,2017,draft,8,head_to_head_points,14,10,4,1,1,1,2,0,2,1,1,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0
642853,Mayfair Meadows,2017,draft,12,head_to_head_points,14,9,5,0.5,1,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642856,BAE Fantasy Football,2017,draft,10,head_to_head_points,16,11,5,1.5,0,1,2,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
642863,Park Like Patty,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642868,Arizona 8-Team 642868,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642870,Tampa Bay 642870,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642887,Applebees,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642895,The Sea of Reid,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
642904,Albers Family,2017,draft,7,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642910,New England 642910,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642912,Texans 2018 Superbowl Champs,2017,draft,8,head_to_head_points,19,11,8,0,0,1,1,1,1,1,1,1,8,1,4,0,0,0,0,0,0,0,1,0,1,1,0,0
642913,Buffalo PPR 642913,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642914,League of Ordinary Gentlemen,2017,draft,10,head_to_head_points,16,10,6,0,1,1,2,0,2,1,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642916,Oakland PPR 642916,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642922,Mandarin dip,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642923,BEER SPORTS AND SLUTS,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642924,RL Mascots,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642930,Shiva Kamini Soma Kandarkram!!!,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
642936,The Dirty 3-30,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642938,Kody Enjoys Barbed Cat Penis 20,2017,draft,8,head_to_head_points,16,9,7,0,2,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642943,Football Fanatics,2017,draft,12,head_to_head_points,17,9,8,0.4,1,1,2,0,2,1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642945,Lodge Night League Leftovers,2017,draft,10,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642947,FFL55,2017,draft,10,head_to_head_points,21,13,8,0,0,1,2,0,4,2,1,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
642949,Luling Fantasies,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642950,Los Angeles 12-Team 642950,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642951,Ill Name This League Later,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
642953,Washington PPR 642953,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642976,playmakers,2017,draft,8,head_to_head_points,18,11,7,0,1,1,1,1,2,0,1,1,7,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
642987,Green Bay 642987,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642995,New York 642995,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642996,Fantasy Football 720,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643022,Pittsburgh 8-Team 643022,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643024,BBR North,2017,draft,12,head_to_head_points,14,9,5,1,0,1,2,0,2,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643027,iLeague,2017,draft,12,head_to_head_points,17,9,8,1,1,1,2,0,2,1,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643030,Green Bay PPR 643030,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643053,North Tahoe FF League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643055,The Marauding Miscreants,2017,draft,16,head_to_head_points,16,9,7,0,1,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643056,Magical Football,2017,draft,12,head_to_head_points,16,9,7,0,2,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643064,Fletcher Family Fantasy Football,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643067,ATO Fantasy MMXVII,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643069,DadsKidsFFL,2017,draft,12,head_to_head_points,16,7,9,0,0,1,2,0,0,0,0,1,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
643075,The Bone Zone,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643079,Green Bay PPR 643079,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643086,Arizona 643086,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643106,UnCut Fantasy Football League,2017,draft,15,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643111,New Orleans PPR 643111,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643119,SRQ FF is Like Crack!!!,2017,draft,10,head_to_head_points,17,10,7,0.5,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643121,The Directors Club 20,2017,draft,10,head_to_head_points,15,8,7,0.5,0,1,2,0,2,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643129,The Bush League,2017,draft,10,head_to_head_points,14,10,4,1,0,1,2,0,2,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643131,Tampa Bay 643131,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643136,Aviators Rivalry,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643137,Eagle Nest,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643143,UFL - The Second Coming,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
643145,Hostiles 17,2017,draft,10,head_to_head_points,15,9,6,0.5,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643150,Minnesota PPR 643150,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643151,Precision High School,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643157,League of Extraordinary A-Holes,2017,draft,10,head_to_head_points,16,9,7,0.5,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643173,National All hhgregg League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643179,"Blood, Sweat and Beers!",2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643183,Techmo Super Bowl,2017,draft,10,head_to_head_points,15,8,7,0,0,1,2,0,3,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643187,Kansas City 643187,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643188,Players Club,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643195,Study Time is Over,2017,draft,12,head_to_head_points,17,10,7,1,0,1,2,1,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643197,Moscow Vortex,2017,draft,10,head_to_head_points,16,9,7,0.5,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643205,Green Bay 8-Team PPR 643205,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643226,La Familia Football League,2017,draft,16,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643229,League W00TZ,2017,draft,12,head_to_head_points,16,10,6,0,0,1,2,1,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643233,He-Man Women Haters League,2017,draft,10,head_to_head_points,18,9,9,0,0,1,2,0,2,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643247,We Dem Boyz,2017,draft,6,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643253,SAHS Turkey Bowl Heros,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643290,Aquinas Fantasy Football,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643293,New York 12-Team PPR 643293,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643295,Kansas City 643295,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643300,Full Breeds/half breeds/etc,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643301,krue league,2017,draft,10,head_to_head_points,16,10,6,1,4,1,2,0,2,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
643304,Great White Buffalo,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643310,Legion of Doom,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
643329,The Penthouse,2017,draft,12,head_to_head_points,15,9,6,0,1,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643333,Denver 8-Team 643333,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643347,Fantasy League of Legends,2017,draft,12,head_to_head_points,18,10,8,0,1,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643348,Man Getting Hit by Football,2017,draft,4,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643350,Dallas 643350,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643351,The Spread Offense,2017,draft,12,head_to_head_points,18,11,7,0,0,1,2,1,2,1,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643365,Pout Central,2017,draft,10,head_to_head_points,15,9,6,1,2,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643389,Geeks and Nerds,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643405,Castaway Fantasy League,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
643406,Clueless,2017,draft,12,head_to_head_points,22,12,10,0,0,1,2,2,3,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643407,BILL Fantasy Football,2017,draft,10,head_to_head_points,23,9,14,0,0,1,2,0,2,1,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643412,Green and Gold,2017,draft,10,head_to_head_points,17,12,5,0,0,1,2,0,3,1,2,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643415,Leaches Welcome,2017,draft,12,head_to_head_points,18,11,7,1,0,2,2,0,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643426,El Kabong,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643434,New England 12-Team PPR 643434,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643437,Fantasy,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643448,Cleveland 643448,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643449,Yemeni League of Legends,2017,draft,14,head_to_head_points,14,9,5,1,0,1,2,1,2,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643454,TDs and Beer,2017,draft,10,head_to_head_points,17,10,7,0,0,1,2,1,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643455,Ultimate VB Hotties League 2017,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643456,Show Your Horns,2017,draft,6,head_to_head_points,24,16,8,0,0,2,4,0,4,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643461,Men vs Boys,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643462,Just the Tip,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643466,Sunday Championship League,2017,draft,14,head_to_head_points,14,9,5,0.2,0,1,1,0,1,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643470,The Monday Morning Quarterback,2017,draft,12,head_to_head_points,17,10,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
643474,ReiBeck,2017,draft,16,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643475,Dallas 643475,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643476,"Trumptown, USA",2017,draft,12,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643477,Arizona 8-Team 643477,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643478,Clemson FFL,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643491,Wunderbar,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643494,Family Fued Rogers/Dodds,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643496,Mike Albert Fleet Solutions 2017,2017,draft,14,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643499,Minnesota PPR 643499,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643511,The League,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643532,Miami 643532,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643541,Fancy Footballs,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643545,AEI CHAMPIONSHIP FOOTBALL LEAGUE,2017,draft,18,head_to_head_points,14,8,6,0.5,0,1,2,0,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643560,Los Reyes,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643564,Fam-Dam-A-Lamas,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643568,Its Just a Fantasy World,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643574,AFFLA,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643579,The GM and His Fans,2017,draft,12,head_to_head_points,16,10,6,0.5,0,1,2,1,2,1,1,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
643598,LEAGUE of LEATHERNECKS,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
643618,BustinBallzz,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643625,SMWC Wolfpack,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643635,Keeper League,2017,draft,12,head_to_head_points,18,11,7,0,3,1,2,0,2,1,1,1,7,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
643636,Show us your TDs,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643641,The 2G Premier league,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643649,CORNHOLE,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643660,Fantasy league of Ex-Athletes,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643669,Buhls Fantasy League,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643676,SLO County Fantasy,2017,draft,10,head_to_head_points,15,9,6,0.5,0,1,2,1,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643679,American Bad Asses,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643684,Chuck E Cheese,2017,draft,8,head_to_head_points,15,9,6,1,1,1,2,1,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643688,New England 643688,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643691,Follow the Leaders: 17-18,2017,draft,12,head_to_head_points,17,10,7,0,0,1,2,1,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643693,Atlanta 8-Team PPR 643693,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643697,Tamdelphia,2017,draft,10,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
643700,Southeast Football League (SEFL),2017,draft,10,head_to_head_points,17,10,7,0,1,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
643702,The Butter Warmers,2017,draft,12,head_to_head_points,16,9,7,1,2,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643712,Deepstrokes keeper league,2017,draft,12,head_to_head_points,15,9,6,1,1,1,1,0,1,1,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643719,Second Street Fantasy Football,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
