owner_id,league_id,team_name,wins,losses,ties,pts_scored,pts_against
10,634827,SB Champs Symanek,7,6,0,1258,1231
4,634827,Str8 Smashin,8,5,0,1410,1367
2,634827,LV CELL BLK 69 DABONECRUSHERS,6,7,0,1436,1349
1,634827,BIG E DYNAMITE,5,8,0,1214,1310
3,634827,KC A Train,1,12,0,814,1426
8,634827,Lo White Widow,2,11,0,1101,1557
7,634827,LV Tea Baggers,5,8,0,1319,1422
13,634829,New York Ballsacks,7,6,1,1298,1268
20,634829,Reverse Cowgirls,9,3,1,1272,1070
21,634829,Vittorios Secret,11,2,1,1531,1196
22,634829,Team Fuller,7,6,0,1328,1196
23,634829,Watch Me Jen-Nae,7,7,0,1311,1350
14,634829,Cam You Dig It!?,6,8,0,1371,1536
5,634829,Jim Class Heroes,5,9,0,1352,1542
19,634829,Rays piss jug All day,7,6,1,1233,1222
15,634829,PANDA WATCH,6,7,0,1255,1136
16,634829,Team Fatt Morte,3,10,0,1120,1346
1,634829,Lumpy Space Princess,5,9,0,1189,1398
3,634839,Dahlkes Dolls,8,6,0,2262,2173
2,634839,Team DumpsterFire,9,5,0,2244,2136
5,634839,Maniacal Kittens,9,5,0,2147,1952
6,634839,Hooked On A Theilen,9,5,0,2279,2082
4,634839,I Touchdown There,5,9,0,1920,2196
7,634839,Team DumpsterFire Jr,3,11,0,1842,2151
8,634839,Show me Your TDs,8,6,0,2246,2099
1,634839,Dez Nutz,5,9,0,2116,2267
11,634857,Monopoly Complex,11,2,0,1313,993
12,634857,DeAndre Hopkins University,9,4,0,1240,922
4,634857,Tail  Gators 12,7,6,0,1173,1039
8,634857,Team toronto,9,4,0,971,927
3,634857,LA Whiskey,7,6,0,1026,1021
10,634857,Team DALTON,8,5,0,1101,1024
5,634929,Luck e-Ace,5,7,1,934,1040
1,634857,Pacific University,7,6,0,1027,1067
2,634857,Milwaukee  iron ,5,8,0,912,1073
5,634857,No Luck,2,11,0,858,1175
9,634857,Team Lake,5,8,0,1019,981
6,634857,Team U.S. CoastGuard,4,9,0,849,1148
7,634857,Team thomas  23,4,9,0,878,997
1,634865,All I need is THREE POINTS! ,11,2,0,1732,1430
3,634865,Nasty gNarlos,5,8,0,1417,1449
6,634865,The 2017 Joseph Mabikas,6,7,0,1505,1610
9,634865,Deuce Grudens Spruce Goose,11,2,0,1588,1329
2,634865,SICK OF ALL THE WINNING,8,5,0,1520,1393
10,634865,WiLL the REAL  SHADY STAND UP!,6,7,0,1546,1500
4,634865,Kareem-y Biege ,5,8,0,1395,1550
8,634865,Kicker Karma,3,10,0,1265,1466
5,634865,Zimmergoochface Killahs,5,8,0,1344,1502
7,634865,two kicker strategy,5,8,0,1402,1485
1,634866,Bearly Legal,9,4,0,1144,919
2,634866,All  Day,8,5,0,972,896
11,634866,Light Em Up! LIGHT EM UP!!!,11,2,0,1127,904
7,634866,Prime 47s,8,5,0,966,987
5,634866,Classy Rodgers,9,4,0,1361,1174
8,634866,Windy City 14ers,8,5,0,1125,1057
6,634866,Brisco County JR.s,5,8,0,1086,1057
4,634866,Domination Station,6,7,0,1042,945
12,634866,Team majaschwa,4,9,0,984,1196
9,634866,Ahead of you,4,9,0,857,1174
10,634866,Huddle: latin for round,4,9,0,885,963
3,634866,Easy Company,2,11,0,821,1100
2,634868,Thee coach99,8,5,0,1158,1088
5,634868,London Silly Nannies,7,6,0,1120,1055
1,634868,Team 1,8,5,0,1177,1104
3,634868,Team Kemp,8,5,0,1238,1111
8,634868,Team 8,5,8,0,988,1066
4,634868,Estimated Prophets,7,6,0,1085,1093
7,634868,Crook County Outlaws,5,8,0,1090,1156
6,634868,Team 6,4,9,0,1052,1236
9,634875,Team Cosey,7,6,0,1885,1918
8,634875,Team salamando,8,5,0,1783,1737
3,634875,Peterson Daycare Service,9,4,0,2031,1799
6,634875,The Golden Tate Warriors,13,0,0,2157,1674
7,634875,Just Wishing It Was You,6,7,0,1886,1841
1,634875,Waste Of Talent,7,6,0,1936,1764
10,634875,Team Wubba Lubba Dub,4,9,0,1655,1993
11,634875,Vicks DogPound,8,5,0,1993,1903
5,634875,Rice Elevator Repair,0,13,0,1287,1849
2,634875,The Bearded Lincolns,3,10,0,1883,2017
14,634877,Doug K,9,4,0,1579,1378
9,634877,Daniel S,11,2,0,1680,1337
10,634877,David S,7,6,0,1356,1436
6,634877,Kupp Those Thielens,7,6,0,1447,1258
8,634877,Jordan S,8,5,0,1319,1301
5,634877,All I do is Win!!!,8,5,0,1292,1340
3,634877,Sergio O,5,8,0,1326,1261
4,634877,Shady Business,5,8,0,1330,1406
2,634877,1.21 JJ Watts #1,5,8,0,1240,1319
1,634877,At Large Bid,5,8,0,1292,1522
12,634877,Jeff D,5,8,0,1287,1442
13,634877,Hike-Una Matata,3,10,0,1266,1415
10,634890,The Tightest End,8,5,0,1129,1177
1,634890,The Costa Mesa Paininators,7,6,0,1344,1120
11,634890,HB Pegasunisorns,9,3,1,1220,1126
12,634890,Team GurleyLuck ,7,5,1,1084,1172
5,634890,The Vonsters,6,7,0,1176,1168
6,634890,Fort Myers Heavyhitters,7,6,0,1101,1101
7,634890,Team Osterlind,5,8,0,1121,1136
4,634890,Team El Guapo,7,6,0,1261,1133
2,634890,I am HurricaneKimmy,5,8,0,1201,1208
8,634890,Pyongyang GloriousLeaders,3,10,0,886,1182
4,634905,Goff Balls,9,4,0,1207,1102
1,634905,Jake Paul 4 Lyfe,10,3,0,1288,1007
2,634905,RAIDER NATION,6,7,0,1101,1078
6,634905,Fish Sticks,9,4,0,1230,974
5,634905,Team Schwartz,1,12,0,838,1202
3,634905,Chaboy Chanse,4,9,0,865,1166
9,634909, 2 Gurleys 1 Cup,7,6,0,1771,1725
12,634909,Team liotta,7,6,0,1722,1672
14,634909,My Ball Zach Ertz ,7,6,0,1697,1774
10,634909,THE NOTORIOUS COMICAL SPED,10,3,0,1861,1608
4,634909,King Of the North,8,5,0,1923,1685
8,634909,Team Krumin get some,7,6,0,1767,1846
1,634909,Turn Down for  Watt,7,6,0,1682,1653
2,634909,Team Quinones,4,9,0,1601,1823
7,634909,Team Corso,6,7,0,1616,1842
6,634909, Shot Caller,7,6,0,2008,1832
13,634909,Joel Osteen,6,7,0,1797,1699
3,634909,Miller  Time ,2,11,0,1417,1702
7,634916,Domination  Station ,9,4,0,1273,1094
10,634916,Team BACK IN BLACK,8,5,0,1259,1102
5,634916,Lake Water baby,7,5,1,1072,1025
9,634916,Inigo Montoya,7,6,0,1216,1120
1,634916,CASPER FLYFISHER,6,6,1,1111,1170
3,634916,Multi-Continent Grigsby Champ,7,6,0,1147,1140
2,634916,spokane bigdnation,7,6,0,1156,1122
4,634916,Sunshine Chaser,4,9,0,886,1095
8,634916,Best In   The West,4,9,0,1006,1114
6,634916,Whitehouse Killer B,5,8,0,1026,1170
22,634928,Team Millner,10,5,0,1327,1098
25,634928,Team Capelle,9,6,0,1193,1105
18,634928,Team Johnson,11,4,0,1298,1021
19,634928,Team Pederson,10,5,0,1158,1053
23,634928,Team Andersen,9,6,0,1031,1019
14,634928,Team Boyda,8,7,0,1137,1132
16,634928,Team Waln,9,6,0,1177,1113
1,634928,Team Larsen,6,9,0,1105,1160
27,634928,Team Nelson,6,9,0,936,1152
15,634928,Team Rankin,8,7,0,1092,1051
21,634928,Team Bolz-Andolshek,7,8,0,1118,1104
26,634928,Team Hennies,2,13,0,867,1229
24,634928,Team Clausen,4,11,0,977,1142
20,634928,Team Blaukat,6,9,0,945,982
3,634929,Jenny  Amaya,10,3,0,1096,1000
9,634929,Another One Bites The Dust,6,7,0,1147,1217
14,634929,Dale Johnson,7,5,1,1018,1000
2,634929,THE ELIMINATOR,8,4,1,1140,1011
13,634929,Fantasy  Goddess,6,5,2,1208,1088
4,634929,Cindy Buckli,7,6,0,1044,934
1,634929,Thomas da Train,3,9,1,993,1182
12,634929,Ronda Putzy,6,7,0,1093,996
6,634929,Sergio Amaya,4,9,0,981,1186
6,634953,Steam Rolled,14,3,0,2565,1994
12,634953,Johhny Five ,13,4,0,2397,2180
4,634953,La Flama Blanca,11,6,0,2320,2105
9,634953,Mr. Clean,10,7,0,2217,2115
5,634953,Bens Ballhogz,9,8,0,2107,2021
14,634953,Brady Bunch,8,9,0,2225,2235
1,634953,Championship Administration,8,9,0,2026,2075
10,634953,Team bennett,7,10,0,2307,2257
8,634953,ginger rulz,7,10,0,2156,2266
7,634953,BITTER HIPPIES,7,10,0,2039,2219
11,634953,Sooner Jacks,4,13,0,1942,2376
13,634953,KOTA BEARS,4,13,0,1781,2239
8,634990,Vermont Deflated FBalls,12,1,0,1236,936
2,634990,Danys Dragons,10,3,0,1201,989
6,634990,Eastside  Wolves,9,4,0,1183,1017
7,634990,cincinnati bad news bears,7,6,0,1244,1138
10,634990,Team 10,7,6,0,1112,976
3,634990,T£@m  $t@©k,6,7,0,980,1128
5,634990,Team Garza,2,11,0,782,1125
4,634990,Foco Diablos,7,6,0,1105,1024
9,634990,Team New England,3,10,0,895,1142
1,634990,Lil Ruffle,2,11,0,706,970
2,634996,Sacko 2 Shiva ,7,5,0,1546,1356
1,634996,In Loving  Memory ,6,6,0,1498,1441
7,634996,Cuck Boys,8,4,0,1387,1344
6,634996,Taking out the Dirty Landry,9,3,0,1427,1363
10,634996,Kamaramania 41,6,6,0,1472,1460
8,634996,2 Gurley’s 1 Cup,6,6,0,1202,1348
9,634996,Make America Gronk Again ,4,8,0,1345,1442
5,634996,Lynch Mob,4,8,0,1250,1390
3,634996,Diggin to becom a Freeman,5,7,0,1215,1317
11,634996,Injured  Reserve,5,7,0,1365,1247
9,635001,Team Ellis,8,5,0,1563,1196
2,635001,Greg Olsen Twins,7,6,0,1276,1342
1,635001,RH Giants,11,2,0,1555,1308
5,635001,Team bolts and blues,8,5,0,1412,1327
8,635001,The Lone Rodgers,6,7,0,1209,1383
7,635001,Team 7,5,8,0,1352,1369
4,635001,Team 4,4,9,0,1145,1290
3,635001,Team 3,6,7,0,1269,1140
10,635001,Team 10,5,8,0,1067,1356
6,635001,Team Whitening,5,8,0,1180,1315
2,635028,Team Buffalo,8,5,0,1963,1867
7,635028,Bucklin Park,9,4,0,1961,1714
8,635028,This Is  My Year,8,5,0,1893,1812
9,635028,JPPs  Right Hand Man,9,4,0,1724,1556
3,635028,Team BelicheckYoself,6,7,0,1559,1684
10,635028,Pimpin Aint  Breesy!,7,6,0,1726,1608
1,635028,Yosemite Sam,4,9,0,1552,1756
6,635028,Ladies First,6,7,0,1829,1811
5,635028,The Better Frank,5,8,0,1848,1903
4,635028,Team whos next,3,10,0,1549,1893
12,635031,Toms Riverside Blues,9,4,0,1453,1354
1,635031,Philadelphia MagEagles,7,6,0,1370,1400
4,635031,Longest Johnson,11,2,0,1528,1287
2,635031,Team Moore,10,3,0,1545,1334
3,635031,Chrome Depot,8,5,0,1396,1298
11,635031,Bill Cosbys Sleepers,6,7,0,1380,1385
7,635031,Lifes A Brees,4,9,0,1334,1507
8,635031,Owen Who,4,9,0,1512,1483
14,635031,Michael Vick #1,3,10,0,1351,1469
13,635031,Team tran,3,10,0,1124,1476
7,635032,A Young Eddie Snows Pager,12,1,0,1452,1102
2,635032,Thug University,7,6,0,1206,1186
8,635032,Logan Slimcock ,8,5,0,1231,1090
10,635032,Fake Chow,6,5,2,1131,1206
12,635032,IVAN OOOZE,8,5,0,1286,1181
6,635032,Alabama  Hot-Pockets ,7,6,0,1136,1097
4,635032,Ball Sackers,3,10,0,975,1146
11,635032,Barry McCockinner,4,8,1,1011,1136
1,635032,Media Corndogs,5,7,1,1221,1221
3,635032,Team Mr. Mertle ,6,7,0,1103,1129
5,635032,Team Juggerknots,6,7,0,1087,1164
9,635032,Team knowhtimdoin3,4,9,0,911,1092
10,635034,BIG ROOSTER ,7,6,0,1597,1344
1,635034,JTs Ballers,6,7,0,1365,1377
2,635034,CP  CANES,8,5,0,1362,1226
21,635034,The Acquaintance,9,4,0,1612,1344
13,635034,"IT""s $5 Hookers",9,4,0,1542,1263
8,635034,Team Walker,9,4,0,1563,1182
20,635034,Team Cuervo Crushers,6,7,0,1260,1315
5,635034,Fish Canes,11,2,0,1393,1211
18,635034,Team Phillips,5,8,0,1332,1374
4,635034,THE GATOR,5,8,0,1359,1353
22,635034,Team Christian,1,12,0,822,1461
11,635034,PP PP,2,11,0,669,1426
2,635037,BILLYBURG HIPSTERS,7,6,0,1494,1421
8,635037,Deez Nuts,9,4,0,1511,1365
10,635037,CAPITAL KAY OTHERS D.O.A,8,5,0,1534,1417
11,635037,TEAM NO A/C IN RMP,8,5,0,1465,1354
5,635037,Cant drive the RMP,5,8,0,1480,1559
3,635037,90 ZOMBIE SQUAD,7,6,0,1486,1468
4,635037,28 Denied,6,7,0,1506,1473
1,635037,True Blue Thru and Thru,5,8,0,1344,1487
7,635037,Cant Catch A Break ,4,9,0,1339,1583
6,635037,22 TIGERSOFMOORE,6,7,0,1442,1474
8,635042,Diary Uh,11,2,0,1273,1162
6,635042,If Its Browns Flush It Down,8,5,0,1370,1246
9,635042,enormous state  Cumbacks ,9,4,0,1184,1073
4,635042,I LOVE LAMP,6,7,0,1175,1209
5,635042,Julio down at  The School Yard,6,7,0,1192,1158
7,635042,Tullamore  Dudes ,6,7,0,1091,1184
2,635042,The  Notorious ,5,8,0,1215,1209
10,635042,OFF CONSTANTLY 🦏,5,8,0,1034,1139
1,635042,Monday Night King,5,8,0,1163,1210
3,635042,Meder Readers,4,9,0,1193,1301
9,635053,Cook in Johnsons,8,5,0,1287,1118
6,635053,The Avengers,7,6,0,1311,1191
5,635053,Good  Luck,10,3,0,1444,1193
7,635053,Team G Money,8,5,0,1093,1168
1,635053,Angry  Kangaroos,3,10,0,1132,1364
3,635053,Whos Next,7,6,0,1154,1151
2,635053,st. cloud dubers winning ,6,7,0,1157,1136
8,635053,Team Boujeah Boys,3,10,0,935,1192
14,635054,ItsNeverSunnyIn Filthadelphia,10,3,0,1602,1290
13,635054,This Is Wentzylvania,11,2,0,1665,1357
11,635054,KFC   or POPEYES,6,6,1,1222,1322
7,635054,Sexy Flanders,7,6,0,1316,1196
4,635054,Not Dinglebots,5,6,2,1230,1327
6,635054,Roy Rogers,9,4,0,1442,1213
10,635054,Donkey Teeth,6,7,0,1320,1342
15,635054,Team McNaughton,7,6,0,1326,1377
2,635054,Hingle McCringleberry,5,8,0,1327,1369
16,635054,Rammer Jammer Yellow Hammer,1,11,1,802,1294
1,635054,Ozamataz Buckshank,5,7,1,1273,1304
12,635054,Eat Yellow Snow Bitches,3,9,1,1233,1367
8,635061,Peaches and Kareem,9,4,0,1563,1334
7,635061,Kung Suh Panda,10,3,0,1537,1459
5,635061,Melvin Gordon,7,6,0,1585,1538
1,635061,T.Y. Dolla $ign,10,3,0,1574,1441
2,635061,Fucking Dolphins,6,7,0,1514,1571
6,635061,Saved by the bell,5,8,0,1473,1479
4,635061,All I Do Is Huynh,4,9,0,1265,1473
10,635061,Zeke-A Virus,6,7,0,1655,1540
9,635061,A Team has No Name,5,8,0,1431,1505
3,635061,No More Poop Bag,3,10,0,1274,1530
7,635074,Team No,7,6,0,1014,992
6,635074,Team My boyzzz,8,5,0,1009,952
3,635074,Good G,10,3,0,1160,905
4,635074,Team Hepp,11,2,0,1122,899
10,635074,bronx- swaggkillers,5,8,0,921,938
8,635074,Team 8,7,6,0,873,887
5,635074,Dev Dog45,6,7,0,1057,1031
9,635074,Team 9,2,11,0,747,1035
1,635074,Team 1,3,10,0,836,1024
2,635074,NC  Saints ,6,7,0,968,1042
5,635078,Team Mcdonalds2,10,3,0,1181,965
3,635078,Team 3,10,3,0,1275,985
2,635078,The  Boys!!!,10,3,0,1196,930
4,635078,Team Reany 2,7,6,0,1043,947
1,635078,Team TMG1,4,9,0,991,1127
6,635078,Flordia Warhawks,3,10,0,799,1069
8,635078,Team 8,3,10,0,888,1153
7,635078,Team 7,5,8,0,840,1040
8,635081,Beantown Beavers,8,5,0,1157,1051
9,635081,NOVA LeVeon it up,8,5,0,1167,1109
6,635081,Climb to Glory,8,5,0,1142,1045
3,635081,Hotlanta Hooligans,8,5,0,1157,982
7,635081,Team Apache,6,7,0,1301,1188
2,635081,St Augustine  FERG,8,5,0,1070,1033
10,635081,Dutch Staches,4,9,0,1017,1202
5,635081,Puzzle Palace Pencil Pushers,7,6,0,1043,1016
1,635081,Stuttgart Döner ke-bombs,3,10,0,872,1080
4,635081,Team Katz,5,8,0,875,1095
7,635083,Hangin with Hernandez ,9,4,0,1283,1004
3,635083,Ohio MFsober,8,5,0,1073,1056
10,635083,Stark Co. Hamburglars,10,3,0,1235,970
5,635083,Gnau on this  bitches,9,4,0,1174,1113
12,635083,Dirty  Landry ,5,8,0,1204,1252
2,635083,Hasheesh MR. COKES,6,7,0,1085,1049
1,635083,fire sauce N ramen,4,9,0,1066,1114
4,635083,Green Bud Swaggers,7,6,0,1069,1126
11,635083,NC JuggleTheseNuts,6,7,0,1002,1097
9,635083,Team robbins,1,12,0,697,1110
15,635085,Team Shaggyballzs,11,2,0,1481,1292
11,635085,Wheres my Money,7,6,0,1216,1239
8,635085,The real PIZzz!!,9,4,0,1380,1247
10,635085,The Donkey Show,7,6,0,1183,1339
9,635085,Dallas Searching for 6,8,5,0,1234,1194
1,635085,Mixon It Up With Women,7,6,0,1319,1176
13,635085,Stripper CIty Sinnamon,5,8,0,1263,1301
12,635085,"Another year, Another win",6,7,0,1358,1368
2,635085,Hyde Your Kids Hyde Your Wife,5,8,0,1402,1382
14,635085,Multiple Gorgasm,4,9,0,1177,1329
4,635085,Monkey Wrench,5,8,0,1327,1361
3,635085,BIG ASS TDs,4,9,0,1217,1328
11,635086,Herpieland Cuntmuffins,7,6,0,1319,1181
18,635086,BROTHERS GRIMM,7,6,0,1338,1327
13,635086,Dirty Sanchez,10,3,0,1540,1171
6,635086,Tuhville Jizz Spitters ,8,5,0,1158,1180
7,635086,The Cummy Bears,7,6,0,1332,1229
4,635086,Colluded Decisions,7,6,0,1383,1143
2,635086,I Heart Reginas,7,6,0,1296,1422
14,635086,NIKE Just Duit,10,3,0,1378,1217
10,635086,Old School,6,7,0,1294,1343
15,635086,Gang green,4,9,0,1328,1566
17,635086,Jacquizz on Her Bush,5,8,0,1197,1388
16,635086,Justabunch ADUDS,6,7,0,1284,1194
1,635086,Motown Bashers,4,9,0,1051,1365
8,635086,Bonerville 8=======D,3,10,0,1190,1362
5,635089,Team  Texans ,11,2,0,1432,983
8,635089,Team Schmidt,8,5,0,1102,1026
3,635089,Team 3,8,5,0,853,918
6,635089,Team Ride or Die,8,5,0,955,946
2,635089,Mississippi BlueHawks,6,7,0,1087,992
4,635089,Team 4,5,8,0,980,983
10,635089,Team Giants4life,3,10,0,922,1120
9,635089,Team 9,7,6,0,1040,981
1,635089,Team Smith,5,8,0,797,977
7,635089,Team 7,4,9,0,985,1226
12,635091,# Davepacito,9,4,0,1294,1121
8,635091,Show Me Your TDs,8,5,0,1234,1037
3,635091,# Injury Prone,6,7,0,1334,1319
5,635091,"Started On Top, Now Im Here!",10,3,0,1238,1076
15,635091,Team Believe it,9,4,0,1287,1267
14,635091,# JIGZLIQUOR,8,5,0,1221,1168
9,635091,Thomas and  Friends,8,5,0,1301,1338
1,635091,Bhula Over Shula,9,4,0,1288,1097
16,635091,Plata O Plomo,3,10,0,1123,1252
4,635091,Clever  Team name ,3,10,0,1114,1281
6,635091,Team MistryMachine,5,8,0,1206,1250
2,635091,Gator Nation Champ,5,8,0,1107,1250
7,635091,ZiteshLimsnatch ZiteshLimsnatch,6,7,0,1141,1209
10,635091,Team Poopin da grass,3,10,0,1165,1341
13,635091,KILLIN IT,6,7,0,1183,1158
11,635091,I Would But Its My Back,6,7,0,1187,1259
5,635094,You Just Lost To A Girl,6,7,0,1163,1253
4,635094,Toms Porcupines,6,7,0,1337,1357
8,635094,Marys Magnifct Geese,7,6,0,1341,1200
9,635094,Texas TERMINATORS !!,7,6,0,1347,1321
10,635094,Jacksonville  Errs,8,5,0,1345,1196
11,635094,Sacks in the City,7,6,0,1297,1290
7,635094,Texas Dogs,6,7,0,1379,1435
2,635094,A TALE OF TWO ARNIES,8,5,0,1395,1277
1,635094,TheSteelDiaper Blowout,5,8,0,1333,1392
3,635094,I Vin,5,8,0,1094,1310
1,635095,Los Jalapenos,9,4,0,1138,1017
13,635095,Team Patel,9,4,0,1212,1091
5,635095,Team Sankar,8,5,0,1093,1020
9,635095,? ?,9,4,0,1042,967
6,635095,Teenage Newton Ninja Turtles,6,6,1,1062,1022
2,635095,Block  Jocks,9,4,0,1100,1012
8,635095,Team Ibi,6,7,0,1054,1020
7,635095,Team  Bakshi,6,7,0,1013,1079
4,635095,Free Brady,6,7,0,935,1058
3,635095,Annexation Of PR,6,7,0,936,909
14,635095,Team Stennett,5,7,1,1102,1108
12,635095,Team RoBhatts,6,7,0,883,938
10,635095,Bad  Hombres,2,11,0,925,1115
11,635095,Hall of Fame Induction,3,10,0,941,1080
11,635097,Brady Bunch,7,6,0,1350,1253
6,635097,Haulin Ace,10,2,1,1477,1211
4,635097,fantasy Fournication,8,5,0,1573,1305
1,635097,DEM BOYZ,9,4,0,1478,1331
10,635097,Super Mariota Bros.,6,7,0,1354,1320
7,635097,Big TDs,7,5,1,1204,1158
3,635097,COVINGTON WOLFPACK,6,7,0,1473,1391
9,635097,The Bizness,6,7,0,1197,1476
2,635097,The Mighty Cincynatics,4,9,0,988,1207
12,635097,Dallas Cowgirl,5,8,0,1134,1274
8,635097,Bradys Teeth,5,8,0,1262,1370
5,635097,Longwood Toddzilla ,4,9,0,965,1158
3,635098,The  Boom Stick,7,6,0,1361,1367
1,635098,CAPE  FEAR ,9,4,0,1546,1460
8,635098,BikePump ChumpTB12,9,4,0,1812,1510
2,635098,The Money Team $,6,7,0,1485,1507
6,635098,BEACH BUMS,6,7,0,1627,1555
4,635098,2indapink 1indastink,8,5,0,1557,1419
10,635098,Brees Nutz,6,7,0,1449,1495
13,635098,Beckham loves Fortes,6,7,0,1445,1533
9,635098,Team Alphadawg ,6,7,0,1371,1419
11,635098,D.R.T. Heating/AC,6,7,0,1360,1527
12,635098,The  Tickler,4,9,0,1333,1486
7,635098,Camp Cupcake,5,8,0,1368,1435
10,635103,Mr Ts Pitying Fools,9,3,0,1374,1156
4,635103,Vandelay Industries,9,3,0,1406,1161
1,635103,Show Me Your TDs,7,5,0,1400,1192
7,635103,Big Schwetty  Rawls,7,5,0,1226,1121
5,635103,Team FIESER,5,7,0,1172,1194
2,635103,Chicago Ball Crushers,6,6,0,1078,1229
9,635103,Team camps,6,6,0,1174,1191
8,635103,What Would Tebow Do?,2,10,0,1003,1346
6,635103,Illini in Gopher Land,5,7,0,1165,1257
3,635103,Mean  Machin III,4,8,0,1129,1280
8,635104,The little  dyeboskis,10,3,0,1725,1539
6,635104,50 Shadys of Grey,9,4,0,1538,1349
4,635104,Dirty Shirley,8,5,0,1465,1447
7,635104,Lukenado Predatorvortex,7,6,0,1728,1522
10,635104,Big  Hitters,7,6,0,1666,1532
3,635104,A Better Team,5,8,0,1625,1494
2,635104,Bosa Body Pillows,6,7,0,1278,1453
9,635104,Chief Big Beef,5,8,0,1299,1578
1,635104,ODB Ballers,7,6,0,1498,1443
5,635104,KMJ Stars,1,12,0,1023,1488
10,635109,Team Smallville,8,5,0,1612,1405
1,635109,Team Smoker,10,3,0,1388,1035
4,635109,Team DaDuder,10,3,0,1375,1266
9,635109,Team Grossi,11,2,0,1682,1210
8,635109,Team PHL,6,7,0,1342,1311
6,635109,Team Page,4,9,0,1148,1427
2,635109,Team Walls,6,7,0,1401,1395
5,635109,Team 5,3,10,0,1174,1432
3,635109,Team 3,3,10,0,1059,1467
7,635109,Team 7,4,9,0,1129,1361
8,635111,Balls Deep,6,5,1,1497,1398
22,635111,Tiny Giants,8,4,0,1428,1314
15,635111,The Swindlers,9,3,0,1447,1298
13,635111,Irish  Hell Hounds,6,6,0,1344,1261
2,635111,Sherrill Nut Clippers,8,4,0,1387,1314
19,635111,Team Tarry,7,5,0,1177,1355
1,635111,Mexico Lip Stretchers,5,7,0,1512,1438
21,635111,Taste My Grundle Patch,4,7,1,1201,1232
23,635111,Endzone Of Totality,2,10,0,1200,1455
20,635111,Mushroom Stampers,4,8,0,1074,1202
16,635124,Team Sciaraffa,5,7,0,1955,2179
4,635124,Fish  Pimp,7,5,0,2096,1967
3,635124,GAVINS BUNCH,10,2,0,2259,1989
7,635124,Laredo Express,9,3,0,2258,1921
13,635124,Nguyen -ers,8,4,0,2089,1914
10,635124,Los Tecos,7,5,0,2025,1866
9,635124,Blue Team,5,7,0,2006,2175
1,635124,Callate lo Zika K/Z,6,6,0,2154,2148
15,635124,ODB OlDirtyBastard,4,8,0,1921,2154
14,635124,Team Come On TDs,4,8,0,2009,2235
11,635124,L-town Texans,4,8,0,2012,2077
8,635124,Riverbottom Nightmare,3,9,0,1860,2019
11,635133,Team KAT,6,7,0,1351,1266
7,635133,Gods  Other Son,10,3,0,1515,1243
9,635133,Team Blue Devils,9,4,0,1451,1279
3,635133,Debs Destroyers,7,6,0,1352,1437
5,635133,Team HOOPER,7,6,0,1314,1286
2,635133,Sudden Death XV,8,5,0,1463,1391
6,635133,Team LIL DAVE,4,9,0,1312,1329
12,635133,Bear Claw,6,7,0,1174,1155
10,635133,The Wolverines,6,7,0,1303,1351
1,635133,Black Bears,5,8,0,1306,1397
4,635133,Brew Crew,5,8,0,1130,1239
8,635133,Team Get-R-Done,5,8,0,1051,1347
9,635145,Team CHADster711,5,8,0,1058,994
11,635145,Team Urben,10,3,0,961,798
5,635145,Team Warren,9,4,0,1111,970
13,635145,Team BLAkay,5,8,0,925,1082
6,635145,Team Clegane *,6,7,0,852,1042
12,635145,A Team with No Name,8,5,0,1116,930
14,635145,Cap Attack,5,8,0,921,1048
3,635145,Knights  of Ren,8,5,0,1048,999
10,635145,***** Its Miller Time,4,9,0,1015,1069
1,635145,Team Danamite,5,8,0,1005,1080
14,635168,Easy Breesy Lemon Squeezee,7,6,0,1246,1221
3,635168,Team Double D,11,2,0,1245,1089
13,635168,Texans Rule Addison,7,6,0,1244,1201
7,635168,Team TEXAN D,8,5,0,1285,1107
1,635168,Team Steelers Rule,6,7,0,1220,1088
15,635168,Team one a way ,6,7,0,1227,1260
2,635168,Team Snake Eyes,5,8,0,1145,1325
10,635168,Boxing Kangaroos,5,8,0,1074,1206
9,635168,Prestige Worldwide,6,7,0,1164,1175
16,635168,Team Kyle,4,9,0,876,1053
2,635174,Team ManBearPigs,12,1,0,1684,1063
9,635174,Team Smokin Jays,8,5,0,1386,1222
4,635174,Team Blair,10,3,0,1453,1208
3,635174,Team flynn,8,5,0,1182,1075
8,635174,Team DENNIS,7,6,0,1240,1289
1,635174,pittsfield beer patriots,7,6,0,1259,1185
11,635174,Love THOTS LTS,5,8,0,1291,1289
7,635174,Team McGee,8,5,0,1111,1020
10,635174,Team Prescott,7,6,0,1252,1026
12,635174,Team adkins,2,11,0,1014,1278
5,635174,Team bonnett,4,9,0,1013,1082
6,635174,Team 6,0,13,0,0,1147
11,635175,SUPER STARS,8,6,0,1677,1555
2,635175,The Master,9,5,0,1841,1792
6,635175,Mean  Machine,9,4,1,1695,1583
10,635175,Team  Watson,9,4,1,1643,1579
1,635175,Angry  Pussy,7,6,1,1832,1684
12,635175,Team  Tolan,6,8,0,1471,1699
3,635175,Team  Abusement,6,6,2,1760,1681
8,635175,Prime  Time,4,9,1,1547,1742
5,635175,MIGHTY QUINN,5,9,0,1605,1639
7,635175,Pottsville Maroons,4,10,0,1492,1609
2,635179,Jacksonville Jueguars,7,4,0,951,860
8,635179,The Nuthuggers,7,4,0,980,864
1,635179,Kamsas City Chieefers,7,4,0,942,822
